invoice_id,customer_id,invoice_month,billed_amount,discount_amount,paid_amount,payment_status
INV-0050-202511,50,2025-11-01,196,0.0,196.0,Paid
INV-0050-202512,50,2025-12-01,196,0.0,196.0,Paid
INV-0050-202601,50,2026-01-01,196,0.0,196.0,Paid
INV-0050-202602,50,2026-02-01,196,0.0,196.0,Paid
INV-0050-202603,50,2026-03-01,196,0.0,196.0,Paid
INV-0050-202604,50,2026-04-01,196,0.0,196.0,Paid
INV-0050-202605,50,2026-05-01,196,0.0,196.0,Paid
INV-0050-202606,50,2026-06-01,196,0.0,196.0,Paid
INV-0050-202607,50,2026-07-01,196,0.0,196.0,Paid
INV-0051-202502,51,2025-02-01,49,0.0,49.0,Paid
INV-0051-202503,51,2025-03-01,49,0.0,49.0,Paid
INV-0051-202504,51,2025-04-01,49,0.0,49.0,Paid
INV-0051-202505,51,2025-05-01,49,0.0,49.0,Paid
INV-0051-202506,51,2025-06-01,49,10.55,38.45,Paid
INV-0051-202507,51,2025-07-01,49,0.0,49.0,Paid
INV-0051-202508,51,2025-08-01,49,0.0,49.0,Paid
INV-0051-202509,51,2025-09-01,49,0.0,49.0,Paid
INV-0051-202510,51,2025-10-01,49,0.0,49.0,Paid
INV-0051-202511,51,2025-11-01,49,0.0,49.0,Paid
INV-0051-202512,51,2025-12-01,49,0.0,49.0,Paid
INV-0051-202601,51,2026-01-01,49,0.0,49.0,Paid
INV-0051-202602,51,2026-02-01,49,6.36,42.64,Paid
INV-0051-202603,51,2026-03-01,49,5.24,43.76,Paid
INV-0051-202604,51,2026-04-01,49,8.0,41.0,Paid
INV-0051-202605,51,2026-05-01,49,9.35,39.65,Paid
INV-0051-202606,51,2026-06-01,49,0.0,49.0,Paid
INV-0051-202607,51,2026-07-01,49,0.0,49.0,Paid
INV-0052-202311,52,2023-11-01,1171644,0.0,1171644.0,Paid
INV-0052-202411,52,2024-11-01,1171644,225188.7,946455.3,Paid
INV-0052-202511,52,2025-11-01,1171644,0.0,1171644.0,Paid
INV-0053-202501,53,2025-01-01,1516668,0.0,1516668.0,Paid
INV-0053-202601,53,2026-01-01,1516668,0.0,1516668.0,Paid
INV-0054-202511,54,2025-11-01,5940,1243.68,4696.32,Paid
INV-0055-202508,55,2025-08-01,1584,0.0,1584.0,Paid
INV-0055-202509,55,2025-09-01,1584,0.0,1584.0,Paid
INV-0055-202510,55,2025-10-01,1584,0.0,1584.0,Paid
INV-0055-202511,55,2025-11-01,1584,0.0,1584.0,Paid
INV-0055-202512,55,2025-12-01,1584,309.86,1274.14,Paid
INV-0055-202601,55,2026-01-01,1584,0.0,1584.0,Paid
INV-0055-202602,55,2026-02-01,1584,0.0,1584.0,Paid
INV-0055-202603,55,2026-03-01,1584,0.0,1584.0,Paid
INV-0055-202604,55,2026-04-01,1584,0.0,1584.0,Paid
INV-0055-202605,55,2026-05-01,1584,0.0,1584.0,Paid
INV-0055-202606,55,2026-06-01,1584,0.0,1584.0,Paid
INV-0055-202607,55,2026-07-01,1584,0.0,1584.0,Paid
INV-0056-202507,56,2025-07-01,1764,0.0,1764.0,Paid
INV-0056-202607,56,2026-07-01,1764,0.0,1764.0,Paid
INV-0057-202309,57,2023-09-01,20196,0.0,20196.0,Paid
INV-0057-202409,57,2024-09-01,20196,0.0,20196.0,Paid
INV-0057-202509,57,2025-09-01,20196,0.0,20196.0,Paid
INV-0058-202404,58,2024-04-01,1386,0.0,1386.0,Paid
INV-0058-202405,58,2024-05-01,1386,0.0,1386.0,Paid
INV-0058-202406,58,2024-06-01,1386,0.0,1386.0,Paid
INV-0058-202407,58,2024-07-01,1386,0.0,1386.0,Paid
INV-0058-202408,58,2024-08-01,1386,0.0,0.0,Failed
INV-0058-202409,58,2024-09-01,1386,0.0,1386.0,Paid
INV-0058-202410,58,2024-10-01,1386,0.0,1386.0,Paid
INV-0058-202411,58,2024-11-01,1386,0.0,1386.0,Paid
INV-0058-202412,58,2024-12-01,1386,0.0,1386.0,Paid
INV-0058-202501,58,2025-01-01,1386,237.57,1148.43,Paid
INV-0058-202502,58,2025-02-01,1386,0.0,1386.0,Paid
INV-0058-202503,58,2025-03-01,1386,0.0,1386.0,Paid
INV-0058-202504,58,2025-04-01,1386,259.6,1126.4,Paid
INV-0058-202505,58,2025-05-01,1386,0.0,1386.0,Paid
INV-0058-202506,58,2025-06-01,1386,0.0,1386.0,Paid
INV-0058-202507,58,2025-07-01,1386,177.8,1208.2,Paid
INV-0058-202508,58,2025-08-01,1386,0.0,1386.0,Paid
INV-0058-202509,58,2025-09-01,1386,331.93,1054.07,Paid
INV-0058-202510,58,2025-10-01,1386,0.0,1386.0,Paid
INV-0058-202511,58,2025-11-01,1386,0.0,1386.0,Paid
INV-0058-202512,58,2025-12-01,1386,115.5,1270.5,Paid
INV-0058-202601,58,2026-01-01,1386,0.0,1386.0,Paid
INV-0058-202602,58,2026-02-01,1386,0.0,0.0,Failed
INV-0058-202603,58,2026-03-01,1386,0.0,1386.0,Paid
INV-0058-202604,58,2026-04-01,1386,0.0,1386.0,Paid
INV-0058-202605,58,2026-05-01,1386,0.0,1386.0,Paid
INV-0058-202606,58,2026-06-01,1386,0.0,1386.0,Paid
INV-0058-202607,58,2026-07-01,1386,0.0,1386.0,Paid
INV-0059-202504,59,2025-04-01,9504,0.0,9504.0,Paid
INV-0059-202604,59,2026-04-01,9504,1276.72,8227.28,Paid
INV-0060-202504,60,2025-04-01,19008,0.0,19008.0,Paid
INV-0060-202604,60,2026-04-01,19008,0.0,19008.0,Paid
INV-0061-202411,61,2024-11-01,2940,0.0,2940.0,Paid
INV-0061-202511,61,2025-11-01,2940,0.0,2940.0,Paid
INV-0062-202512,62,2025-12-01,2352,0.0,2352.0,Paid
INV-0063-202311,63,2023-11-01,107820,0.0,107820.0,Paid
INV-0063-202312,63,2023-12-01,107820,0.0,107820.0,Paid
INV-0063-202401,63,2024-01-01,107820,0.0,107820.0,Paid
INV-0063-202402,63,2024-02-01,107820,0.0,0.0,Failed
INV-0063-202403,63,2024-03-01,107820,0.0,0.0,Failed
INV-0063-202404,63,2024-04-01,107820,0.0,107820.0,Paid
INV-0063-202405,63,2024-05-01,107820,0.0,107820.0,Paid
INV-0063-202406,63,2024-06-01,107820,0.0,107820.0,Paid
INV-0063-202407,63,2024-07-01,107820,0.0,107820.0,Paid
INV-0063-202408,63,2024-08-01,107820,0.0,107820.0,Paid
INV-0063-202409,63,2024-09-01,107820,0.0,107820.0,Paid
INV-0063-202410,63,2024-10-01,107820,0.0,107820.0,Paid
INV-0063-202411,63,2024-11-01,107820,0.0,107820.0,Paid
INV-0063-202412,63,2024-12-01,107820,0.0,107820.0,Paid
INV-0063-202501,63,2025-01-01,107820,11785.53,96034.47,Paid
INV-0063-202502,63,2025-02-01,107820,0.0,107820.0,Paid
INV-0063-202503,63,2025-03-01,107820,0.0,107820.0,Paid
INV-0063-202504,63,2025-04-01,107820,0.0,107820.0,Paid
INV-0063-202505,63,2025-05-01,107820,0.0,0.0,Failed
INV-0063-202506,63,2025-06-01,107820,0.0,0.0,Failed
INV-0063-202507,63,2025-07-01,107820,0.0,107820.0,Paid
INV-0063-202508,63,2025-08-01,107820,0.0,107820.0,Paid
INV-0063-202509,63,2025-09-01,107820,0.0,0.0,Failed
INV-0063-202510,63,2025-10-01,107820,0.0,107820.0,Paid
INV-0063-202511,63,2025-11-01,107820,0.0,107820.0,Paid
INV-0063-202512,63,2025-12-01,107820,0.0,107820.0,Paid
INV-0063-202601,63,2026-01-01,107820,0.0,107820.0,Paid
INV-0063-202602,63,2026-02-01,107820,0.0,107820.0,Paid
INV-0063-202603,63,2026-03-01,107820,0.0,107820.0,Paid
INV-0063-202604,63,2026-04-01,107820,0.0,107820.0,Paid
INV-0063-202605,63,2026-05-01,107820,0.0,107820.0,Paid
INV-0063-202606,63,2026-06-01,107820,0.0,107820.0,Paid
INV-0063-202607,63,2026-07-01,107820,0.0,107820.0,Paid
INV-0064-202311,64,2023-11-01,2098896,0.0,2098896.0,Paid
INV-0064-202411,64,2024-11-01,2098896,0.0,2098896.0,Paid
INV-0064-202511,64,2025-11-01,2098896,0.0,2098896.0,Paid
INV-0065-202311,65,2023-11-01,16632,0.0,0.0,Failed
INV-0065-202411,65,2024-11-01,16632,0.0,16632.0,Paid
INV-0065-202511,65,2025-11-01,16632,0.0,16632.0,Paid
INV-0066-202606,66,2026-06-01,588,0.0,588.0,Paid
INV-0067-202409,67,2024-09-01,8964,0.0,8964.0,Paid
INV-0067-202410,67,2024-10-01,8964,0.0,8964.0,Paid
INV-0067-202411,67,2024-11-01,8964,0.0,8964.0,Paid
INV-0067-202412,67,2024-12-01,8964,0.0,8964.0,Paid
INV-0067-202501,67,2025-01-01,8964,0.0,0.0,Failed
INV-0067-202502,67,2025-02-01,8964,0.0,8964.0,Paid
INV-0067-202503,67,2025-03-01,8964,688.08,8275.92,Paid
INV-0067-202504,67,2025-04-01,8964,0.0,8964.0,Paid
INV-0067-202505,67,2025-05-01,8964,0.0,0.0,Failed
INV-0067-202506,67,2025-06-01,8964,0.0,8964.0,Paid
INV-0067-202507,67,2025-07-01,8964,0.0,8964.0,Paid
INV-0067-202508,67,2025-08-01,8964,1317.62,7646.38,Paid
INV-0067-202509,67,2025-09-01,8964,0.0,8964.0,Paid
INV-0067-202510,67,2025-10-01,8964,0.0,0.0,Failed
INV-0067-202511,67,2025-11-01,8964,0.0,8964.0,Paid
INV-0067-202512,67,2025-12-01,8964,0.0,8964.0,Paid
INV-0067-202601,67,2026-01-01,8964,0.0,8964.0,Paid
INV-0067-202602,67,2026-02-01,8964,0.0,8964.0,Paid
INV-0067-202603,67,2026-03-01,8964,0.0,8964.0,Paid
INV-0067-202604,67,2026-04-01,8964,0.0,8964.0,Paid
INV-0067-202605,67,2026-05-01,8964,0.0,8964.0,Paid
INV-0067-202606,67,2026-06-01,8964,0.0,8964.0,Paid
INV-0067-202607,67,2026-07-01,8964,0.0,8964.0,Paid
INV-0068-202602,68,2026-02-01,7470,0.0,7470.0,Paid
INV-0068-202603,68,2026-03-01,7470,1687.9,5782.1,Paid
INV-0068-202604,68,2026-04-01,7470,0.0,7470.0,Paid
INV-0068-202605,68,2026-05-01,7470,0.0,0.0,Failed
INV-0068-202606,68,2026-06-01,7470,0.0,7470.0,Paid
INV-0068-202607,68,2026-07-01,7470,0.0,0.0,Failed
INV-0069-202412,69,2024-12-01,14256,0.0,14256.0,Paid
INV-0069-202512,69,2025-12-01,14256,0.0,14256.0,Paid
INV-0070-202606,70,2026-06-01,95840,10797.19,85042.81,Paid
INV-0070-202607,70,2026-07-01,95840,0.0,0.0,Failed
INV-0071-202312,71,2023-12-01,21384,0.0,21384.0,Paid
INV-0071-202412,71,2024-12-01,21384,0.0,21384.0,Paid
INV-0071-202512,71,2025-12-01,21384,0.0,21384.0,Paid
INV-0072-202401,72,2024-01-01,10692,0.0,10692.0,Paid
INV-0072-202501,72,2025-01-01,10692,0.0,10692.0,Paid
INV-0072-202601,72,2026-01-01,10692,0.0,10692.0,Paid
INV-0073-202409,73,2024-09-01,20196,0.0,20196.0,Paid
INV-0073-202509,73,2025-09-01,20196,0.0,20196.0,Paid
INV-0074-202408,74,2024-08-01,19008,0.0,19008.0,Paid
INV-0074-202508,74,2025-08-01,19008,3345.36,15662.64,Paid
INV-0075-202512,75,2025-12-01,1027884,0.0,1027884.0,Paid
INV-0076-202511,76,2025-11-01,1176,0.0,1176.0,Paid
INV-0077-202411,77,2024-11-01,125496,0.0,125496.0,Paid
INV-0077-202511,77,2025-11-01,125496,0.0,125496.0,Paid
INV-0078-202401,78,2024-01-01,1818564,0.0,1818564.0,Paid
INV-0078-202501,78,2025-01-01,1818564,304340.42,1514223.58,Paid
INV-0078-202601,78,2026-01-01,1818564,0.0,1818564.0,Paid
INV-0079-202501,79,2025-01-01,10692,0.0,10692.0,Paid
INV-0079-202601,79,2026-01-01,10692,1254.89,0.0,Failed
INV-0080-202510,80,2025-10-01,147,0.0,147.0,Paid
INV-0080-202511,80,2025-11-01,147,0.0,147.0,Paid
INV-0080-202512,80,2025-12-01,147,32.38,114.62,Paid
INV-0080-202601,80,2026-01-01,147,0.0,147.0,Paid
INV-0080-202602,80,2026-02-01,147,0.0,147.0,Paid
INV-0080-202603,80,2026-03-01,147,24.32,122.68,Paid
INV-0080-202604,80,2026-04-01,147,10.43,136.57,Paid
INV-0080-202605,80,2026-05-01,147,0.0,147.0,Paid
INV-0080-202606,80,2026-06-01,147,0.0,147.0,Paid
INV-0080-202607,80,2026-07-01,147,0.0,147.0,Paid
INV-0081-202311,81,2023-11-01,19671,0.0,0.0,Failed
INV-0081-202312,81,2023-12-01,19671,0.0,19671.0,Paid
INV-0081-202401,81,2024-01-01,19671,0.0,19671.0,Paid
INV-0081-202402,81,2024-02-01,19671,2776.04,16894.96,Paid
INV-0081-202403,81,2024-03-01,19671,0.0,19671.0,Paid
INV-0081-202404,81,2024-04-01,19671,0.0,0.0,Failed
INV-0081-202405,81,2024-05-01,19671,0.0,0.0,Failed
INV-0081-202406,81,2024-06-01,19671,1296.38,18374.62,Paid
INV-0081-202407,81,2024-07-01,19671,0.0,19671.0,Paid
INV-0081-202408,81,2024-08-01,19671,0.0,19671.0,Paid
INV-0081-202409,81,2024-09-01,19671,1604.13,18066.87,Paid
INV-0081-202410,81,2024-10-01,19671,0.0,19671.0,Paid
INV-0081-202411,81,2024-11-01,19671,0.0,19671.0,Paid
INV-0081-202412,81,2024-12-01,19671,0.0,19671.0,Paid
INV-0081-202501,81,2025-01-01,19671,0.0,19671.0,Paid
INV-0081-202502,81,2025-02-01,19671,0.0,19671.0,Paid
INV-0081-202503,81,2025-03-01,19671,0.0,19671.0,Paid
INV-0081-202504,81,2025-04-01,19671,0.0,19671.0,Paid
INV-0081-202505,81,2025-05-01,19671,0.0,19671.0,Paid
INV-0081-202506,81,2025-06-01,19671,0.0,19671.0,Paid
INV-0081-202507,81,2025-07-01,19671,1220.37,18450.63,Paid
INV-0081-202508,81,2025-08-01,19671,0.0,19671.0,Paid
INV-0081-202509,81,2025-09-01,19671,0.0,19671.0,Paid
INV-0081-202510,81,2025-10-01,19671,3555.33,16115.67,Paid
INV-0081-202511,81,2025-11-01,19671,0.0,0.0,Failed
INV-0081-202512,81,2025-12-01,19671,0.0,19671.0,Paid
INV-0081-202601,81,2026-01-01,19671,0.0,19671.0,Paid
INV-0081-202602,81,2026-02-01,19671,0.0,19671.0,Paid
INV-0081-202603,81,2026-03-01,19671,0.0,19671.0,Paid
INV-0081-202604,81,2026-04-01,19671,0.0,19671.0,Paid
INV-0081-202605,81,2026-05-01,19671,3178.53,16492.47,Paid
INV-0081-202606,81,2026-06-01,19671,3657.37,16013.63,Paid
INV-0081-202607,81,2026-07-01,19671,0.0,19671.0,Paid
INV-0082-202310,82,2023-10-01,8715,619.22,8095.78,Paid
INV-0082-202311,82,2023-11-01,8715,0.0,8715.0,Paid
INV-0082-202312,82,2023-12-01,8715,0.0,8715.0,Paid
INV-0082-202401,82,2024-01-01,8715,0.0,8715.0,Paid
INV-0082-202402,82,2024-02-01,8715,0.0,8715.0,Paid
INV-0082-202403,82,2024-03-01,8715,0.0,8715.0,Paid
INV-0082-202404,82,2024-04-01,8715,0.0,8715.0,Paid
INV-0082-202405,82,2024-05-01,8715,0.0,8715.0,Paid
INV-0082-202406,82,2024-06-01,8715,0.0,0.0,Failed
INV-0082-202407,82,2024-07-01,8715,0.0,8715.0,Paid
INV-0082-202408,82,2024-08-01,8715,823.04,7891.96,Paid
INV-0082-202409,82,2024-09-01,8715,0.0,8715.0,Paid
INV-0082-202410,82,2024-10-01,8715,0.0,8715.0,Paid
INV-0082-202411,82,2024-11-01,8715,0.0,8715.0,Paid
INV-0082-202412,82,2024-12-01,8715,0.0,8715.0,Paid
INV-0082-202501,82,2025-01-01,8715,0.0,8715.0,Paid
INV-0082-202502,82,2025-02-01,8715,2116.2,6598.8,Paid
INV-0082-202503,82,2025-03-01,8715,0.0,8715.0,Paid
INV-0082-202504,82,2025-04-01,8715,0.0,8715.0,Paid
INV-0082-202505,82,2025-05-01,8715,0.0,8715.0,Paid
INV-0082-202506,82,2025-06-01,8715,0.0,8715.0,Paid
INV-0082-202507,82,2025-07-01,8715,0.0,8715.0,Paid
INV-0082-202508,82,2025-08-01,8715,0.0,8715.0,Paid
INV-0082-202509,82,2025-09-01,8715,0.0,8715.0,Paid
INV-0082-202510,82,2025-10-01,8715,0.0,8715.0,Paid
INV-0082-202511,82,2025-11-01,8715,0.0,8715.0,Paid
INV-0082-202512,82,2025-12-01,8715,0.0,8715.0,Paid
INV-0082-202601,82,2026-01-01,8715,0.0,8715.0,Paid
INV-0082-202602,82,2026-02-01,8715,0.0,0.0,Failed
INV-0082-202603,82,2026-03-01,8715,1909.73,6805.27,Paid
INV-0082-202604,82,2026-04-01,8715,0.0,8715.0,Paid
INV-0082-202605,82,2026-05-01,8715,0.0,8715.0,Paid
INV-0082-202606,82,2026-06-01,8715,0.0,8715.0,Paid
INV-0082-202607,82,2026-07-01,8715,0.0,8715.0,Paid
INV-0083-202605,83,2026-05-01,6474,0.0,6474.0,Paid
INV-0083-202606,83,2026-06-01,6474,0.0,6474.0,Paid
INV-0083-202607,83,2026-07-01,6474,0.0,6474.0,Paid
INV-0084-202506,84,2025-06-01,588,0.0,588.0,Paid
INV-0084-202606,84,2026-06-01,588,0.0,588.0,Paid
INV-0085-202404,85,2024-04-01,147354,0.0,147354.0,Paid
INV-0085-202405,85,2024-05-01,147354,24395.52,122958.48,Paid
INV-0085-202406,85,2024-06-01,147354,0.0,147354.0,Paid
INV-0085-202407,85,2024-07-01,147354,7997.29,0.0,Failed
INV-0085-202408,85,2024-08-01,147354,0.0,147354.0,Paid
INV-0085-202409,85,2024-09-01,147354,0.0,147354.0,Paid
INV-0085-202410,85,2024-10-01,147354,17067.73,130286.27,Paid
INV-0085-202411,85,2024-11-01,147354,0.0,147354.0,Paid
INV-0085-202412,85,2024-12-01,147354,0.0,147354.0,Paid
INV-0085-202501,85,2025-01-01,147354,0.0,147354.0,Paid
INV-0085-202502,85,2025-02-01,147354,0.0,147354.0,Paid
INV-0085-202503,85,2025-03-01,147354,0.0,147354.0,Paid
INV-0085-202504,85,2025-04-01,147354,0.0,147354.0,Paid
INV-0085-202505,85,2025-05-01,147354,0.0,0.0,Failed
INV-0085-202506,85,2025-06-01,147354,0.0,147354.0,Paid
INV-0085-202507,85,2025-07-01,147354,0.0,147354.0,Paid
INV-0085-202508,85,2025-08-01,147354,0.0,147354.0,Paid
INV-0085-202509,85,2025-09-01,147354,0.0,147354.0,Paid
INV-0085-202510,85,2025-10-01,147354,0.0,0.0,Failed
INV-0085-202511,85,2025-11-01,147354,0.0,147354.0,Paid
INV-0085-202512,85,2025-12-01,147354,10809.0,136545.0,Paid
INV-0085-202601,85,2026-01-01,147354,0.0,147354.0,Paid
INV-0085-202602,85,2026-02-01,147354,0.0,147354.0,Paid
INV-0085-202603,85,2026-03-01,147354,0.0,147354.0,Paid
INV-0085-202604,85,2026-04-01,147354,0.0,147354.0,Paid
INV-0085-202605,85,2026-05-01,147354,0.0,147354.0,Paid
INV-0085-202606,85,2026-06-01,147354,0.0,147354.0,Paid
INV-0085-202607,85,2026-07-01,147354,0.0,147354.0,Paid
INV-0086-202506,86,2025-06-01,1764,0.0,1764.0,Paid
INV-0086-202606,86,2026-06-01,1764,0.0,1764.0,Paid
INV-0087-202310,87,2023-10-01,161131,0.0,161131.0,Paid
INV-0087-202311,87,2023-11-01,161131,0.0,161131.0,Paid
INV-0087-202312,87,2023-12-01,161131,0.0,161131.0,Paid
INV-0087-202401,87,2024-01-01,161131,0.0,161131.0,Paid
INV-0087-202402,87,2024-02-01,161131,0.0,161131.0,Paid
INV-0087-202403,87,2024-03-01,161131,0.0,161131.0,Paid
INV-0087-202404,87,2024-04-01,161131,0.0,161131.0,Paid
INV-0087-202405,87,2024-05-01,161131,0.0,161131.0,Paid
INV-0087-202406,87,2024-06-01,161131,0.0,161131.0,Paid
INV-0087-202407,87,2024-07-01,161131,0.0,161131.0,Paid
INV-0087-202408,87,2024-08-01,161131,19937.43,141193.57,Paid
INV-0087-202409,87,2024-09-01,161131,0.0,161131.0,Paid
INV-0087-202410,87,2024-10-01,161131,30209.12,130921.88,Paid
INV-0087-202411,87,2024-11-01,161131,0.0,161131.0,Paid
INV-0087-202412,87,2024-12-01,161131,0.0,161131.0,Paid
INV-0087-202501,87,2025-01-01,161131,0.0,0.0,Failed
INV-0087-202502,87,2025-02-01,161131,0.0,161131.0,Paid
INV-0087-202503,87,2025-03-01,161131,0.0,161131.0,Paid
INV-0087-202504,87,2025-04-01,161131,0.0,161131.0,Paid
INV-0087-202505,87,2025-05-01,161131,0.0,161131.0,Paid
INV-0087-202506,87,2025-06-01,161131,0.0,161131.0,Paid
INV-0087-202507,87,2025-07-01,161131,13799.85,147331.15,Paid
INV-0087-202508,87,2025-08-01,161131,0.0,161131.0,Paid
INV-0087-202509,87,2025-09-01,161131,0.0,161131.0,Paid
INV-0087-202510,87,2025-10-01,161131,0.0,161131.0,Paid
INV-0087-202511,87,2025-11-01,161131,0.0,161131.0,Paid
INV-0087-202512,87,2025-12-01,161131,0.0,0.0,Failed
INV-0087-202601,87,2026-01-01,161131,0.0,161131.0,Paid
INV-0087-202602,87,2026-02-01,161131,0.0,161131.0,Paid
INV-0087-202603,87,2026-03-01,161131,0.0,161131.0,Paid
INV-0087-202604,87,2026-04-01,161131,0.0,161131.0,Paid
INV-0087-202605,87,2026-05-01,161131,9982.02,151148.98,Paid
INV-0087-202606,87,2026-06-01,161131,33441.74,127689.26,Paid
INV-0087-202607,87,2026-07-01,161131,0.0,161131.0,Paid
INV-0088-202401,88,2024-01-01,18924,0.0,18924.0,Paid
INV-0088-202402,88,2024-02-01,18924,1262.4,17661.6,Paid
INV-0088-202403,88,2024-03-01,18924,0.0,18924.0,Paid
INV-0088-202404,88,2024-04-01,18924,0.0,18924.0,Paid
INV-0088-202405,88,2024-05-01,18924,0.0,18924.0,Paid
INV-0088-202406,88,2024-06-01,18924,1482.41,17441.59,Paid
INV-0088-202407,88,2024-07-01,18924,0.0,18924.0,Paid
INV-0088-202408,88,2024-08-01,18924,0.0,18924.0,Paid
INV-0088-202409,88,2024-09-01,18924,3346.38,15577.62,Paid
INV-0088-202410,88,2024-10-01,18924,0.0,0.0,Failed
INV-0088-202411,88,2024-11-01,18924,0.0,18924.0,Paid
INV-0088-202412,88,2024-12-01,18924,0.0,0.0,Failed
INV-0088-202501,88,2025-01-01,18924,0.0,18924.0,Paid
INV-0088-202502,88,2025-02-01,18924,2797.36,16126.64,Paid
INV-0088-202503,88,2025-03-01,18924,0.0,18924.0,Paid
INV-0088-202504,88,2025-04-01,18924,0.0,18924.0,Paid
INV-0088-202505,88,2025-05-01,18924,1929.25,16994.75,Paid
INV-0088-202506,88,2025-06-01,18924,0.0,18924.0,Paid
INV-0088-202507,88,2025-07-01,18924,0.0,18924.0,Paid
INV-0088-202508,88,2025-08-01,18924,0.0,18924.0,Paid
INV-0088-202509,88,2025-09-01,18924,0.0,18924.0,Paid
INV-0088-202510,88,2025-10-01,18924,0.0,18924.0,Paid
INV-0088-202511,88,2025-11-01,18924,0.0,18924.0,Paid
INV-0088-202512,88,2025-12-01,18924,3945.64,14978.36,Paid
INV-0088-202601,88,2026-01-01,18924,0.0,18924.0,Paid
INV-0088-202602,88,2026-02-01,18924,0.0,18924.0,Paid
INV-0088-202603,88,2026-03-01,18924,1451.14,17472.86,Paid
INV-0088-202604,88,2026-04-01,18924,0.0,18924.0,Paid
INV-0088-202605,88,2026-05-01,18924,0.0,18924.0,Paid
INV-0088-202606,88,2026-06-01,18924,0.0,18924.0,Paid
INV-0088-202607,88,2026-07-01,18924,0.0,18924.0,Paid
INV-0089-202505,89,2025-05-01,196,0.0,196.0,Paid
INV-0089-202506,89,2025-06-01,196,0.0,196.0,Paid
INV-0089-202507,89,2025-07-01,196,0.0,0.0,Failed
INV-0089-202508,89,2025-08-01,196,0.0,196.0,Paid
INV-0089-202509,89,2025-09-01,196,0.0,196.0,Paid
INV-0089-202510,89,2025-10-01,196,0.0,196.0,Paid
INV-0089-202511,89,2025-11-01,196,0.0,196.0,Paid
INV-0089-202512,89,2025-12-01,196,0.0,196.0,Paid
INV-0089-202601,89,2026-01-01,196,13.55,182.45,Paid
INV-0089-202602,89,2026-02-01,196,34.52,161.48,Paid
INV-0089-202603,89,2026-03-01,196,0.0,0.0,Failed
INV-0089-202604,89,2026-04-01,196,0.0,196.0,Paid
INV-0089-202605,89,2026-05-01,196,0.0,196.0,Paid
INV-0089-202606,89,2026-06-01,196,0.0,196.0,Paid
INV-0089-202607,89,2026-07-01,196,0.0,196.0,Paid
INV-0090-202404,90,2024-04-01,1617300,0.0,1617300.0,Paid
INV-0090-202504,90,2025-04-01,1617300,0.0,1617300.0,Paid
INV-0090-202604,90,2026-04-01,1617300,248100.43,1369199.57,Paid
INV-0091-202405,91,2024-05-01,22572,2189.32,20382.68,Paid
INV-0091-202505,91,2025-05-01,22572,3338.52,19233.48,Paid
INV-0091-202605,91,2026-05-01,22572,0.0,0.0,Failed
INV-0092-202606,92,2026-06-01,1881,0.0,0.0,Failed
INV-0092-202607,92,2026-07-01,1881,0.0,1881.0,Paid
INV-0093-202401,93,2024-01-01,182268,0.0,182268.0,Paid
INV-0093-202501,93,2025-01-01,182268,0.0,182268.0,Paid
INV-0093-202601,93,2026-01-01,182268,0.0,182268.0,Paid
INV-0094-202407,94,2024-07-01,13944,0.0,13944.0,Paid
INV-0094-202408,94,2024-08-01,13944,0.0,13944.0,Paid
INV-0094-202409,94,2024-09-01,13944,0.0,13944.0,Paid
INV-0094-202410,94,2024-10-01,13944,0.0,13944.0,Paid
INV-0094-202411,94,2024-11-01,13944,0.0,13944.0,Paid
INV-0094-202412,94,2024-12-01,13944,0.0,13944.0,Paid
INV-0094-202501,94,2025-01-01,13944,0.0,13944.0,Paid
INV-0094-202502,94,2025-02-01,13944,0.0,13944.0,Paid
INV-0094-202503,94,2025-03-01,13944,0.0,13944.0,Paid
INV-0094-202504,94,2025-04-01,13944,0.0,13944.0,Paid
INV-0094-202505,94,2025-05-01,13944,3471.02,10472.98,Paid
INV-0094-202506,94,2025-06-01,13944,0.0,13944.0,Paid
INV-0094-202507,94,2025-07-01,13944,0.0,13944.0,Paid
INV-0094-202508,94,2025-08-01,13944,0.0,13944.0,Paid
INV-0094-202509,94,2025-09-01,13944,0.0,13944.0,Paid
INV-0094-202510,94,2025-10-01,13944,0.0,13944.0,Paid
INV-0094-202511,94,2025-11-01,13944,0.0,13944.0,Paid
INV-0094-202512,94,2025-12-01,13944,0.0,13944.0,Paid
INV-0094-202601,94,2026-01-01,13944,0.0,13944.0,Paid
INV-0094-202602,94,2026-02-01,13944,0.0,13944.0,Paid
INV-0094-202603,94,2026-03-01,13944,0.0,13944.0,Paid
INV-0094-202604,94,2026-04-01,13944,0.0,13944.0,Paid
INV-0094-202605,94,2026-05-01,13944,0.0,13944.0,Paid
INV-0094-202606,94,2026-06-01,13944,0.0,13944.0,Paid
INV-0094-202607,94,2026-07-01,13944,0.0,13944.0,Paid
INV-0095-202502,95,2025-02-01,17928,0.0,17928.0,Paid
INV-0095-202503,95,2025-03-01,17928,0.0,17928.0,Paid
INV-0095-202504,95,2025-04-01,17928,0.0,17928.0,Paid
INV-0095-202505,95,2025-05-01,17928,0.0,17928.0,Paid
INV-0095-202506,95,2025-06-01,17928,0.0,17928.0,Paid
INV-0095-202507,95,2025-07-01,17928,1982.86,15945.14,Paid
INV-0095-202508,95,2025-08-01,17928,0.0,17928.0,Paid
